chr1	1180482	1180601	+	TTLL10
chr1	1180730	1180860	+	TTLL10
chr1	1181740	1181815	+	TTLL10
chr1	1182360	1182446	+	TTLL10
chr1	1182875	1183047	+	TTLL10
chr1	1183919	1184091	+	TTLL10
chr1	1184968	1185109	+	TTLL10
chr1	1196599	1196716	+	TTLL10
chr1	1197092	1197186	+	TTLL10
chr1	1197437	1197847	+	TTLL10
chr1	1217511	1217688	-	SDF4
chr1	1218457	1218633	-	SDF4
chr1	1218768	1218927	-	SDF4
chr1	1223243	1223357	-	SDF4
chr1	1223831	1223968	-	SDF4
chr1	1228467	1228772	-	SDF4
chr1	1232278	1233268	+	B3GALT6
chr1	1255202	1255487	-	UBE2J2
chr1	1256044	1256125	-	UBE2J2
chr1	1256991	1257130	-	UBE2J2
chr1	1257207	1257310	-	UBE2J2
chr1	1263345	1263386	-	UBE2J2
chr1	1267861	1267992	-	UBE2J2
chr1	1293563	1293708	-	ACAP3
chr1	1293822	1293933	-	ACAP3
chr1	1294089	1294199	-	ACAP3
chr1	1294401	1294628	-	ACAP3
chr1	1294717	1294816	-	ACAP3
chr1	1295446	1295554	-	ACAP3
chr1	1295735	1295938	-	ACAP3
chr1	1296014	1296109	-	ACAP3
chr1	1296210	1296280	-	ACAP3
chr1	1296424	1296633	-	ACAP3
chr1	1297821	1297933	-	ACAP3
chr1	1298012	1298113	-	ACAP3
chr1	1298369	1298421	-	ACAP3
chr1	1298566	1298679	-	ACAP3
chr1	1299344	1299356	-	ACAP3
chr1	1299830	1299905	-	ACAP3
chr1	1299972	1300068	-	ACAP3
chr1	1300157	1300202	-	ACAP3
chr1	1300508	1300692	-	ACAP3
chr1	1301987	1302046	-	ACAP3
chr1	1302921	1302975	-	ACAP3
chr1	1303161	1303281	-	ACAP3
chr1	1304085	1304143	-	ACAP3
chr1	1307768	1307815	-	ACAP3
chr1	1308643	1308720	+	PUSL1
chr1	1308914	1308972	+	PUSL1
chr1	1309085	1309273	+	PUSL1
chr1	1309453	1309603	+	PUSL1
chr1	1309680	1309851	+	PUSL1
chr1	1310633	1310688	+	PUSL1
chr1	1310908	1311071	+	PUSL1
chr1	1311329	1311379	+	PUSL1
chr1	1311858	1311924	-	INTS11
chr1	1312017	1312147	-	INTS11
chr1	1312225	1312368	-	INTS11
chr1	1312439	1312501	-	INTS11
chr1	1312592	1312700	-	INTS11
chr1	1312786	1312949	-	INTS11
chr1	1313034	1313124	-	INTS11
chr1	1313508	1313592	-	INTS11
chr1	1313731	1313921	-	INTS11
chr1	1314300	1314365	-	INTS11
chr1	1314823	1314962	-	INTS11
chr1	1315403	1315438	-	INTS11
chr1	1315519	1315618	-	INTS11
chr1	1319295	1319524	-	INTS11
chr1	1320455	1320529	-	INTS11
chr1	1320995	1321093	-	INTS11
chr1	1324580	1324608	-	INTS11
chr1	1326910	1327032	+	CPTP
chr1	1327240	1327763	+	CPTP
chr1	1336141	1336515	-	DVL1
chr1	1337976	1338183	-	DVL1
chr1	1338268	1338436	-	DVL1
chr1	1338521	1338653	-	DVL1
chr1	1339286	1339439	-	DVL1
chr1	1339581	1339649	-	DVL1
chr1	1339735	1339812	-	DVL1
chr1	1340037	1340177	-	DVL1
chr1	1340246	1340316	-	DVL1
chr1	1340409	1340503	-	DVL1
chr1	1341666	1341805	-	DVL1
chr1	1342052	1342156	-	DVL1
chr1	1342362	1342484	-	DVL1
chr1	1342688	1342758	-	DVL1
chr1	1348895	1349065	-	DVL1
chr1	1353603	1353629	-	MXRA8
chr1	1353847	1353928	-	MXRA8
chr1	1354029	1354106	-	MXRA8
chr1	1354192	1354232	-	MXRA8
chr1	1354353	1354509	-	MXRA8
chr1	1354681	1355152	-	MXRA8
chr1	1355243	1355345	-	MXRA8
chr1	1355449	1355752	-	MXRA8
chr1	1356680	1356704	-	MXRA8
chr1	1358455	1358504	-	MXRA8
chr1	1373800	1373902	-	AURKAIP1
chr1	1373999	1374445	-	AURKAIP1
chr1	1374704	1374756	-	AURKAIP1
chr1	1387230	1387582	-	CCNL2
chr1	1387776	1387869	-	CCNL2
chr1	1387953	1388065	-	CCNL2
chr1	1390229	1390371	-	CCNL2
chr1	1390458	1390563	-	CCNL2
chr1	1390765	1390865	-	CCNL2
chr1	1393395	1393460	-	CCNL2
chr1	1395393	1395514	-	CCNL2
chr1	1398232	1398342	-	CCNL2
chr1	1398596	1398671	-	CCNL2
chr1	1399018	1399306	-	CCNL2
chr1	1402082	1402256	-	MRPL20
chr1	1405808	1405886	-	MRPL20
chr1	1406908	1407019	-	MRPL20
chr1	1407130	1407217	-	MRPL20
chr1	1426127	1426385	+	TMEM88B
chr1	1427553	1427787	+	TMEM88B
chr1	1435748	1435821	+	VWA1
chr1	1436926	1437484	+	VWA1
chr1	1439080	1439787	+	VWA1
chr1	1512268	1512473	+	ATAD3A
chr1	1516011	1516088	+	ATAD3A
chr1	1517310	1517412	+	ATAD3A
chr1	1517715	1517775	+	ATAD3A
chr1	1518920	1518990	+	ATAD3A
chr1	1520140	1520306	+	ATAD3A
chr1	1520547	1520617	+	ATAD3A
chr1	1522743	1522899	+	ATAD3A
chr1	1523510	1523567	+	ATAD3A
chr1	1523838	1523964	+	ATAD3A
chr1	1524272	1524397	+	ATAD3A
chr1	1525239	1525291	+	ATAD3A
chr1	1526460	1526531	+	ATAD3A
chr1	1527694	1527862	+	ATAD3A
chr1	1529222	1529331	+	ATAD3A
chr1	1533925	1534072	+	ATAD3A
chr1	1535358	1535507	-	TMEM240
chr1	1535588	1535797	-	TMEM240
chr1	1539683	1539790	-	TMEM240
chr1	1540289	1540346	-	TMEM240
chr1	1542065	1542167	-	SSU72
chr1	1543868	1543987	-	SSU72
chr1	1544862	1545002	-	SSU72
chr1	1564772	1564916	-	SSU72
chr1	1574477	1574557	-	SSU72
chr1	1599334	1600015	-	FNDC10
chr1	1623452	1623699	+	MIB2
chr1	1623773	1623945	+	MIB2
chr1	1624794	1624901	+	MIB2
chr1	1624990	1625185	+	MIB2
chr1	1625285	1625428	+	MIB2
chr1	1625545	1625653	+	MIB2
chr1	1626649	1626754	+	MIB2
chr1	1626836	1626999	+	MIB2
chr1	1627073	1627207	+	MIB2
chr1	1627295	1627444	+	MIB2
chr1	1627672	1627829	+	MIB2
chr1	1628018	1628179	+	MIB2
chr1	1628272	1628399	+	MIB2
chr1	1628488	1628722	+	MIB2
chr1	1629132	1629311	+	MIB2
chr1	1629384	1629566	+	MIB2
chr1	1629638	1629704	+	MIB2
chr1	1630291	1630530	+	MIB2
chr1	1632218	1632374	+	MMP23B
chr1	1632782	1632913	+	MMP23B
chr1	1632980	1633120	+	MMP23B
chr1	1633187	1633355	+	MMP23B
chr1	1633747	1633912	+	MMP23B
chr1	1633988	1634099	+	MMP23B
chr1	1634201	1634328	+	MMP23B
chr1	1634450	1634625	+	MMP23B
chr1	1635763	1635856	-	CDK11B
chr1	1635936	1636126	-	CDK11B
chr1	1636332	1636481	-	CDK11B
chr1	1636681	1636798	-	CDK11B
chr1	1636896	1637004	-	CDK11B
chr1	1637080	1637202	-	CDK11B
chr1	1637407	1637513	-	CDK11B
chr1	1637761	1637883	-	CDK11B
chr1	1638499	1638590	-	CDK11B
chr1	1640276	1640452	-	CDK11B
chr1	1641047	1641113	-	CDK11B
chr1	1641661	1641820	-	CDK11B
chr1	1641905	1642001	-	CDK11B
chr1	1642385	1642508	-	CDK11B
chr1	1645125	1645262	-	CDK11B
chr1	1649498	1649637	-	CDK11B
chr1	1652438	1652566	-	CDK11B
chr1	1655368	1655484	-	CDK11B
chr1	1657374	1657485	-	CDK11B
chr1	1665781	1666019	-	SLC35E2B
chr1	1668326	1668472	-	SLC35E2B
chr1	1669663	1669736	-	SLC35E2B
chr1	1670097	1670151	-	SLC35E2B
chr1	1671508	1671629	-	SLC35E2B
chr1	1675462	1675590	-	SLC35E2B
chr1	1676063	1676199	-	SLC35E2B
chr1	1676377	1676699	-	SLC35E2B
chr1	1702906	1702999	-	CDK11A
chr1	1703079	1703269	-	CDK11A
chr1	1703475	1703624	-	CDK11A
chr1	1703823	1703940	-	CDK11A
chr1	1704038	1704146	-	CDK11A
chr1	1704222	1704344	-	CDK11A
chr1	1704549	1704655	-	CDK11A
chr1	1704903	1705025	-	CDK11A
chr1	1705641	1705732	-	CDK11A
chr1	1707408	1707584	-	CDK11A
chr1	1708179	1708245	-	CDK11A
chr1	1708793	1708952	-	CDK11A
chr1	1709037	1709133	-	CDK11A
chr1	1709517	1709640	-	CDK11A
chr1	1712263	1712400	-	CDK11A
chr1	1716345	1716478	-	CDK11A
chr1	1719327	1719455	-	CDK11A
chr1	1721595	1721711	-	CDK11A
chr1	1722707	1722818	-	CDK11A
chr1	1752903	1753060	-	NADK
chr1	1753566	1753649	-	NADK
chr1	1754050	1754208	-	NADK
chr1	1754283	1754383	-	NADK
chr1	1754543	1754698	-	NADK
chr1	1755373	1755476	-	NADK
chr1	1756257	1756343	-	NADK
chr1	1756502	1756608	-	NADK
chr1	1757180	1757310	-	NADK
chr1	1761951	1762035	-	NADK
chr1	1765227	1765406	-	NADK
chr1	1787330	1787437	-	GNB1
chr1	1789052	1789269	-	GNB1
chr1	1790394	1790596	-	GNB1
chr1	1793244	1793311	-	GNB1
chr1	1804418	1804581	-	GNB1
chr1	1806474	1806538	-	GNB1
chr1	1815755	1815862	-	GNB1
chr1	1817836	1817875	-	GNB1
chr1	1825396	1825453	-	GNB1
chr1	1915280	1915307	+	CALML6
chr1	1915684	1915735	+	CALML6
chr1	1916440	1916615	+	CALML6
chr1	1916751	1916896	+	CALML6
chr1	1916973	1917074	+	CALML6
chr1	1917146	1917193	+	CALML6
chr1	1917881	1918162	-	TMEM52
chr1	1918252	1918431	-	TMEM52
chr1	1918892	1918934	-	TMEM52
chr1	1919044	1919088	-	TMEM52
chr1	1919181	1919265	-	TMEM52
chr1	1922286	1922388	-	CFAP74
chr1	1922588	1922723	-	CFAP74
chr1	1922984	1923145	-	CFAP74
chr1	1923366	1923499	-	CFAP74
chr1	1923774	1923929	-	CFAP74
chr1	1924390	1924520	-	CFAP74
chr1	1925782	1925938	-	CFAP74
chr1	1926227	1926347	-	CFAP74
chr1	1926456	1926512	-	CFAP74
chr1	1926651	1926761	-	CFAP74
chr1	1926893	1927028	-	CFAP74
chr1	1927606	1927746	-	CFAP74
chr1	1928783	1928882	-	CFAP74
chr1	1930059	1930336	-	CFAP74
chr1	1938854	1938988	-	CFAP74
chr1	1939593	1939767	-	CFAP74
chr1	1940315	1940403	-	CFAP74
chr1	1942027	1942156	-	CFAP74
chr1	1944330	1944452	-	CFAP74
chr1	1946316	1946439	-	CFAP74
chr1	1946989	1947054	-	CFAP74
chr1	1955690	1955850	-	CFAP74
chr1	1956619	1956784	-	CFAP74
chr1	1959119	1959209	-	CFAP74
chr1	1959963	1960030	-	CFAP74
chr1	1963748	1963867	-	CFAP74
chr1	1964887	1965061	-	CFAP74
chr1	1966370	1966526	-	CFAP74
chr1	1968634	1968833	-	CFAP74
chr1	1970658	1970816	-	CFAP74
chr1	1971979	1972082	-	CFAP74
chr1	1972936	1973047	-	CFAP74
chr1	1974024	1974198	-	CFAP74
chr1	1985385	1985490	-	CFAP74
chr1	1986936	1987035	-	CFAP74
chr1	1988511	1988655	-	CFAP74
chr1	1988888	1988973	-	CFAP74
chr1	1990889	1990956	-	CFAP74
chr1	2019423	2019491	+	GABRD
chr1	2024941	2025054	+	GABRD
chr1	2025333	2025401	+	GABRD
chr1	2025517	2025738	+	GABRD
chr1	2027576	2027659	+	GABRD
chr1	2028154	2028292	+	GABRD
chr1	2029110	2029266	+	GABRD
chr1	2029550	2029762	+	GABRD
chr1	2029982	2030282	+	GABRD
chr1	2050630	2050701	+	PRKCZ
chr1	2055440	2055562	+	PRKCZ
chr1	2056483	2056573	+	PRKCZ
chr1	2059540	2059591	+	PRKCZ
chr1	2135261	2135347	+	PRKCZ
chr1	2144209	2144341	+	PRKCZ
chr1	2146026	2146108	+	PRKCZ
chr1	2148871	2148924	+	PRKCZ
chr1	2150789	2150978	+	PRKCZ
chr1	2155994	2156092	+	PRKCZ
chr1	2169517	2169604	+	PRKCZ
chr1	2172054	2172190	+	PRKCZ
chr1	2172300	2172388	+	PRKCZ
chr1	2173896	2174016	+	PRKCZ
chr1	2174753	2174833	+	PRKCZ
chr1	2175223	2175313	+	PRKCZ
chr1	2184582	2184698	+	PRKCZ
chr1	2184921	2185009	+	PRKCZ
chr1	2228766	2229735	+	SKI
chr1	2302977	2303103	+	SKI
chr1	2303284	2303400	+	SKI
chr1	2303839	2304102	+	SKI
chr1	2304292	2304585	+	SKI
chr1	2306019	2306250	+	SKI
chr1	2306576	2306765	+	SKI
chr1	2395790	2395871	+	RER1
chr1	2397115	2397220	+	RER1
chr1	2399414	2399514	+	RER1
chr1	2400856	2400935	+	RER1
chr1	2402206	2402342	+	RER1
chr1	2403034	2403124	+	RER1
chr1	2405765	2405834	-	PEX10
chr1	2406483	2406619	-	PEX10
chr1	2406719	2406895	-	PEX10
chr1	2408451	2408858	-	PEX10
chr1	2410370	2410451	-	PEX10
chr1	2412390	2412502	-	PEX10
chr1	3021686	3022820	+	ACTRT2
chr1	3069259	3069296	+	PRDM16
chr1	3186124	3186474	+	PRDM16
chr1	3244086	3244137	+	PRDM16
chr1	3385151	3385286	+	PRDM16
chr1	3396490	3396593	+	PRDM16
chr1	3402790	3402998	+	PRDM16
chr1	3404738	3404886	+	PRDM16
chr1	3405494	3405648	+	PRDM16
chr1	3411383	3412800	+	PRDM16
chr1	3414559	3414647	+	PRDM16
chr1	3417827	3417997	+	PRDM16
chr1	3418666	3418744	+	PRDM16
chr1	3425580	3425750	+	PRDM16
chr1	3426050	3426225	+	PRDM16
chr1	3430871	3431108	+	PRDM16
chr1	3431965	3432140	+	PRDM16
chr1	3433676	3433811	+	PRDM16
chr1	3463084	3463672	+	ARHGEF16
chr1	3466147	3466193	+	ARHGEF16
chr1	3467167	3467337	+	ARHGEF16
chr1	3468879	3468936	+	ARHGEF16
chr1	3469432	3469593	+	ARHGEF16
chr1	3473077	3473230	+	ARHGEF16
chr1	3473392	3473522	+	ARHGEF16
chr1	3474707	3474782	+	ARHGEF16
chr1	3475969	3476062	+	ARHGEF16
chr1	3477874	3478026	+	ARHGEF16
chr1	3478423	3478612	+	ARHGEF16
chr1	3479516	3479590	+	ARHGEF16
chr1	3479811	3479913	+	ARHGEF16
chr1	3480447	3480587	+	ARHGEF16
chr1	3490527	3490589	-	MEGF6
chr1	3490911	3490959	-	MEGF6
chr1	3492638	3492767	-	MEGF6
chr1	3493770	3493899	-	MEGF6
chr1	3493995	3494124	-	MEGF6
chr1	3494370	3494499	-	MEGF6
chr1	3494612	3494741	-	MEGF6
chr1	3495889	3496018	-	MEGF6
chr1	3496654	3496783	-	MEGF6
chr1	3496987	3497119	-	MEGF6
chr1	3497232	3497361	-	MEGF6
chr1	3498370	3498499	-	MEGF6
chr1	3498697	3498826	-	MEGF6
chr1	3499137	3499266	-	MEGF6
chr1	3499587	3499716	-	MEGF6
chr1	3499795	3499924	-	MEGF6
chr1	3500632	3500764	-	MEGF6
chr1	3500965	3501094	-	MEGF6
chr1	3501176	3501308	-	MEGF6
chr1	3501795	3501921	-	MEGF6
chr1	3505207	3505342	-	MEGF6
chr1	3505421	3505556	-	MEGF6
chr1	3506107	3506236	-	MEGF6
chr1	3507794	3507923	-	MEGF6
chr1	3508557	3508689	-	MEGF6
chr1	3509074	3509245	-	MEGF6
chr1	3509869	3509992	-	MEGF6
chr1	3510782	3510902	-	MEGF6
chr1	3511549	3511687	-	MEGF6
chr1	3512005	3512128	-	MEGF6
chr1	3514549	3514672	-	MEGF6
chr1	3515401	3515527	-	MEGF6
chr1	3524123	3524246	-	MEGF6
chr1	3579824	3579929	-	MEGF6
chr1	3595337	3595447	-	MEGF6
chr1	3602465	3602600	-	MEGF6
chr1	3611137	3611268	-	MEGF6
chr1	3625072	3625273	+	TPRG1L
chr1	3625423	3625515	+	TPRG1L
chr1	3625712	3625889	+	TPRG1L
chr1	3627499	3627653	+	TPRG1L
chr1	3628408	3628603	+	TPRG1L
chr1	3630974	3631117	-	WRAP73
chr1	3631465	3631657	-	WRAP73
chr1	3632212	3632338	-	WRAP73
chr1	3633397	3633503	-	WRAP73
chr1	3634996	3635074	-	WRAP73
chr1	3635159	3635294	-	WRAP73
chr1	3635943	3636030	-	WRAP73
chr1	3636994	3637098	-	WRAP73
chr1	3638749	3638822	-	WRAP73
chr1	3646665	3646782	-	WRAP73
chr1	3647407	3647560	-	WRAP73
chr1	3649930	3649999	-	WRAP73
chr1	3682365	3682430	+	TP73
chr1	3683059	3683180	+	TP73
chr1	3707548	3707791	+	TP73
chr1	3722020	3722207	+	TP73
chr1	3723353	3723469	+	TP73
chr1	3727114	3727224	+	TP73
chr1	3727627	3727770	+	TP73
chr1	3728128	3728217	+	TP73
chr1	3729326	3729448	+	TP73
chr1	3729999	3730148	+	TP73
chr1	3730926	3731065	+	TP73
chr1	3731462	3731556	+	TP73
chr1	3732746	3733079	+	TP73
chr1	3775373	3775483	+	SMIM1
chr1	3775794	3775921	+	SMIM1
chr1	3781087	3781336	-	LRRC47
chr1	3781511	3781601	-	LRRC47
chr1	3782660	3782763	-	LRRC47
chr1	3783995	3784111	-	LRRC47
chr1	3785086	3785203	-	LRRC47
chr1	3786848	3787310	-	LRRC47
chr1	3795861	3796476	-	LRRC47
chr1	3815401	3815517	-	CEP104
chr1	3816279	3816370	-	CEP104
chr1	3823173	3823241	-	CEP104
chr1	3823423	3823562	-	CEP104
chr1	3825757	3825866	-	CEP104
chr1	3826369	3826436	-	CEP104
chr1	3826707	3826744	-	CEP104
chr1	3829265	3829373	-	CEP104
chr1	3829790	3829997	-	CEP104
chr1	3831045	3831222	-	CEP104
chr1	3833861	3834035	-	CEP104
chr1	3834924	3835092	-	CEP104
chr1	3836494	3836692	-	CEP104
chr1	3837291	3837519	-	CEP104
chr1	3838963	3839119	-	CEP104
chr1	3839607	3839776	-	CEP104
chr1	3844906	3844983	-	CEP104
chr1	3845288	3845351	-	CEP104
chr1	3847474	3847613	-	CEP104
chr1	3848607	3848781	-	CEP104
chr1	3852294	3852407	-	CEP104
chr1	3857603	3857717	+	DFFB
chr1	3858717	3858844	+	DFFB
chr1	3865811	3866000	+	DFFB
chr1	3867973	3868053	+	DFFB
chr1	3869604	3869775	+	DFFB
chr1	3872471	3872572	+	DFFB
chr1	3883506	3883741	+	DFFB
chr1	3889959	3890073	-	C1orf174
chr1	3890568	3891057	-	C1orf174
chr1	3892882	3892996	-	C1orf174
chr1	3900171	3900186	-	C1orf174
chr1	4655425	4655454	+	AJAP1
chr1	4711899	4712699	+	AJAP1
chr1	4769852	4769940	+	AJAP1
chr1	4772279	4772525	+	AJAP1
chr1	4774426	4774499	+	AJAP1
chr1	5863264	5863405	-	NPHP4
chr1	5863889	5864033	-	NPHP4
chr1	5864337	5864517	-	NPHP4
chr1	5865101	5865273	-	NPHP4
chr1	5866372	5866458	-	NPHP4
chr1	5867029	5867115	-	NPHP4
chr1	5867739	5867896	-	NPHP4
chr1	5873251	5873335	-	NPHP4
chr1	5874470	5874657	-	NPHP4
chr1	5874873	5875100	-	NPHP4
chr1	5877092	5877298	-	NPHP4
chr1	5880113	5880239	-	NPHP4
chr1	5887285	5887466	-	NPHP4
chr1	5890867	5891028	-	NPHP4
chr1	5904616	5904804	-	NPHP4
chr1	5905291	5905483	-	NPHP4
chr1	5905631	5905783	-	NPHP4
chr1	5907114	5907222	-	NPHP4
chr1	5909151	5909213	-	NPHP4
chr1	5927648	5927787	-	NPHP4
chr1	5933146	5933329	-	NPHP4
chr1	5947103	5947230	-	NPHP4
chr1	5948069	5948251	-	NPHP4
chr1	5952699	5952836	-	NPHP4
chr1	5961793	5961949	-	NPHP4
chr1	5967298	5967363	-	NPHP4
chr1	5969086	5969259	-	NPHP4
chr1	5978269	5978413	-	NPHP4
chr1	5986154	5986289	-	NPHP4
chr1	6040568	6040645	+	KCNAB2
chr1	6041830	6041872	+	KCNAB2
chr1	6072754	6072798	+	KCNAB2
chr1	6073732	6073770	+	KCNAB2
chr1	6082194	6082274	+	KCNAB2
chr1	6085203	6085248	+	KCNAB2
chr1	6087466	6087511	+	KCNAB2
chr1	6089007	6089051	+	KCNAB2
chr1	6090388	6090475	+	KCNAB2
chr1	6094399	6094485	+	KCNAB2
chr1	6095322	6095443	+	KCNAB2
chr1	6095529	6095624	+	KCNAB2
chr1	6096635	6096756	+	KCNAB2
chr1	6097268	6097357	+	KCNAB2
chr1	6098484	6098574	+	KCNAB2
chr1	6106279	6106287	-	CHD5
chr1	6106394	6106509	-	CHD5
chr1	6106615	6106779	-	CHD5
chr1	6109794	6109990	-	CHD5
chr1	6110393	6110526	-	CHD5
chr1	6111774	6111883	-	CHD5
chr1	6112139	6112277	-	CHD5
chr1	6112908	6112998	-	CHD5
chr1	6121104	6121237	-	CHD5
chr1	6121493	6121573	-	CHD5
chr1	6123947	6124107	-	CHD5
chr1	6124516	6124661	-	CHD5
chr1	6125099	6125233	-	CHD5
chr1	6125523	6125612	-	CHD5
chr1	6125765	6125858	-	CHD5
chr1	6126571	6126746	-	CHD5
chr1	6128045	6128218	-	CHD5
chr1	6128498	6128609	-	CHD5
chr1	6128837	6129069	-	CHD5
chr1	6130203	6130328	-	CHD5
chr1	6131630	6131748	-	CHD5
chr1	6134127	6134259	-	CHD5
chr1	6134717	6134859	-	CHD5
chr1	6135229	6135403	-	CHD5
chr1	6136516	6136638	-	CHD5
chr1	6136727	6136865	-	CHD5
chr1	6142127	6142328	-	CHD5
chr1	6142413	6142605	-	CHD5
chr1	6143822	6143931	-	CHD5
chr1	6144023	6144155	-	CHD5
chr1	6146211	6146423	-	CHD5
chr1	6146664	6146871	-	CHD5
chr1	6148853	6149075	-	CHD5
chr1	6149245	6149412	-	CHD5
chr1	6151031	6151155	-	CHD5
chr1	6152411	6152536	-	CHD5
chr1	6154659	6154898	-	CHD5
chr1	6155598	6155717	-	CHD5
chr1	6159335	6159515	-	CHD5
chr1	6168149	6168277	-	CHD5
chr1	6179944	6180023	-	CHD5
chr1	6186671	6186816	-	RPL22
chr1	6192929	6193054	-	RPL22
chr1	6197651	6197756	-	RPL22
chr1	6199561	6199573	-	RPL22
chr1	6206535	6206726	+	RNF207
chr1	6207378	6207511	+	RNF207
chr1	6208880	6209025	+	RNF207
chr1	6209114	6209196	+	RNF207
chr1	6209267	6209343	+	RNF207
chr1	6209413	6209539	+	RNF207
chr1	6209923	6209970	+	RNF207
chr1	6210222	6210295	+	RNF207
chr1	6210369	6210438	+	RNF207
chr1	6210869	6210938	+	RNF207
chr1	6211020	6211118	+	RNF207
chr1	6211866	6212053	+	RNF207
chr1	6212230	6212416	+	RNF207
chr1	6212681	6212733	+	RNF207
chr1	6213065	6213183	+	RNF207
chr1	6218288	6218369	+	RNF207
chr1	6219235	6219407	+	RNF207
chr1	6225079	6225262	-	ICMT
chr1	6231901	6232119	-	ICMT
chr1	6233473	6233643	-	ICMT
chr1	6234885	6234974	-	ICMT
chr1	6235716	6235911	-	ICMT
chr1	6244190	6244241	+	HES3
chr1	6244350	6244446	+	HES3
chr1	6244547	6244629	+	HES3
chr1	6245109	6245507	+	HES3
chr1	6249337	6250003	-	GPR153
chr1	6250439	6250624	-	GPR153
chr1	6251337	6251530	-	GPR153
chr1	6253717	6254147	-	GPR153
chr1	6254549	6254905	-	GPR153
chr1	6264596	6264695	-	ACOT7
chr1	6281101	6281286	-	ACOT7
chr1	6294863	6294980	-	ACOT7
chr1	6318491	6318578	-	ACOT7
chr1	6327298	6327413	-	ACOT7
chr1	6333476	6333568	-	ACOT7
chr1	6339432	6339589	-	ACOT7
chr1	6349748	6349866	-	ACOT7
chr1	6358825	6358845	-	ACOT7
chr1	6418872	6419153	-	HES2
chr1	6419240	6419340	-	HES2
chr1	6419606	6419702	-	HES2
chr1	6419775	6419820	-	HES2
chr1	6424955	6425249	+	ESPN
chr1	6428225	6428419	+	ESPN
chr1	6440253	6440440	+	ESPN
